prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?
5782,The 607 ASOG Vehicle Bay lacks backup power for the simulator.,2,Lacking┬á access to┬áportable backup power,80,M4-G3,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5782,The 607 ASOG Vehicle Bay lacks backup power for the simulator.,3,Lacking┬ágenerator quick-connect tie-in connection,75,M4-G3,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5786,The 607 ASOG facility generator is undersized.,4,Generator requires adequate sizing / testing,95,M4-G4,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5786,The 607 ASOG facility generator is undersized.,14,Lacking adequate non-generator asset /system capacity,90,M4-G4,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5786,The 607 ASOG facility generator is undersized.,1,Lacking backup power,85,M4-G4,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5786,The 607 ASOG facility generator is undersized.,25,Lacking vulnerability / resiliency / adequacy assessment,80,M4-G4,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5786,The 607 ASOG facility generator is undersized.,13,Asset / system requires standardization / optimization / simplification,75,M4-G4,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5787,The 51 MXS and 51 MOF facility generators lack operable ATS.,47,"Requirements are inadequately manual, automated / modernized system is needed",95,M6-G6,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5787,The 51 MXS and 51 MOF facility generators lack operable ATS.,1,Lacking backup power,90,M6-G6,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5787,The 51 MXS and 51 MOF facility generators lack operable ATS.,17,Asset is aged / lacking adequate performance,85,M6-G6,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5787,The 51 MXS and 51 MOF facility generators lack operable ATS.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,80,M6-G6,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5787,The 51 MXS and 51 MOF facility generators lack operable ATS.,16,Lacking or no access to adequate building systems assets / systems,75,M6-G6,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5789,The 36 FGS lacks UPS systems for a secure communications network,6,Lacking UPS for critical equipment,95,M6-G5,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5789,The 36 FGS lacks UPS systems for a secure communications network,5,Lacking building-level UPS,90,M6-G5,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5789,The 36 FGS lacks UPS systems for a secure communications network,1,Lacking backup power,85,M6-G5,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5789,The 36 FGS lacks UPS systems for a secure communications network,23,Lacking or no access to adequate graceful shutdown procedure,80,M6-G5,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5789,The 36 FGS lacks UPS systems for a secure communications network,25,Lacking vulnerability / resiliency / adequacy assessment,75,M6-G5,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5790,The 36 FGS facility lacks backup power for tools.,1,Lacking backup power,95,M6-G2,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5790,The 36 FGS facility lacks backup power for tools.,4,Generator requires adequate sizing / testing,90,M6-G2,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5790,The 36 FGS facility lacks backup power for tools.,14,Lacking adequate non-generator asset /system capacity,85,M6-G2,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5790,The 36 FGS facility lacks backup power for tools.,25,Lacking vulnerability / resiliency / adequacy assessment,80,M6-G2,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5790,The 36 FGS facility lacks backup power for tools.,2,Lacking┬á access to┬áportable backup power,75,M6-G2,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5791,"Switching operations are manual inside the substations, and outages happen in sections because personnel are continuously trying to manually backfeed other sections.",47,"Requirements are inadequately manual, automated / modernized system is needed",95,G20,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5791,"Switching operations are manual inside the substations, and outages happen in sections because personnel are continuously trying to manually backfeed other sections.",40,Lacking electrical transmission distribution controls,90,G20,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5791,"Switching operations are manual inside the substations, and outages happen in sections because personnel are continuously trying to manually backfeed other sections.",32,Lacking or no access to remote controls / operations,85,G20,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5791,"Switching operations are manual inside the substations, and outages happen in sections because personnel are continuously trying to manually backfeed other sections.",71,Lacking advanced grid control/integration capabilities,80,G20,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5791,"Switching operations are manual inside the substations, and outages happen in sections because personnel are continuously trying to manually backfeed other sections.",39,Lacking electrical transmission distribution/connection systems,75,G20,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5792,Substations do not have any remote monitoring or controlling capabilities.,32,Lacking or no access to remote controls / operations,95,G26,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5792,Substations do not have any remote monitoring or controlling capabilities.,40,Lacking electrical transmission distribution controls,90,G26,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5792,Substations do not have any remote monitoring or controlling capabilities.,71,Lacking advanced grid control/integration capabilities,85,G26,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5792,Substations do not have any remote monitoring or controlling capabilities.,47,"Requirements are inadequately manual, automated / modernized system is needed",80,G26,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5792,Substations do not have any remote monitoring or controlling capabilities.,16,Lacking or no access to adequate building systems assets / systems,75,G26,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5793,Substations do not have any remote controlling capabilities.,32,Lacking or no access to remote controls / operations,95,G25,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5793,Substations do not have any remote controlling capabilities.,40,Lacking electrical transmission distribution controls,90,G25,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5793,Substations do not have any remote controlling capabilities.,71,Lacking advanced grid control/integration capabilities,85,G25,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5793,Substations do not have any remote controlling capabilities.,47,"Requirements are inadequately manual, automated / modernized system is needed",80,G25,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5793,Substations do not have any remote controlling capabilities.,16,Lacking or no access to adequate building systems assets / systems,75,G25,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5796,Some mission facility backup generators lack automatic transfer switches.,1,Lacking backup power,95,M1-G5,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5796,Some mission facility backup generators lack automatic transfer switches.,47,"Requirements are inadequately manual, automated / modernized system is needed",90,M1-G5,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5796,Some mission facility backup generators lack automatic transfer switches.,17,Asset is aged / lacking adequate performance,85,M1-G5,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5796,Some mission facility backup generators lack automatic transfer switches.,16,Lacking or no access to adequate building systems assets / systems,80,M1-G5,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5796,Some mission facility backup generators lack automatic transfer switches.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,75,M1-G5,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5797,Some mission facilities have inoperable generators,17,Asset is aged / lacking adequate performance,95,M1-G4,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5797,Some mission facilities have inoperable generators,1,Lacking backup power,90,M1-G4,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5797,Some mission facilities have inoperable generators,19,Lacking or no access to preventative maintenance / personnel / training / protocol,85,M1-G4,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5797,Some mission facilities have inoperable generators,4,Generator requires adequate sizing / testing,80,M1-G4,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5797,Some mission facilities have inoperable generators,20,Lacking or no access to parts / replacement assets,75,M1-G4,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5809,Some critical facilities lack redundant electrical feeders.,8,Lacking redundant electrical feed,95,M9-G3,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5809,Some critical facilities lack redundant electrical feeders.,39,Lacking electrical transmission distribution/connection systems,90,M9-G3,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5809,Some critical facilities lack redundant electrical feeders.,64,Lacking substation interconnection/backfeed capabilities,85,M9-G3,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5809,Some critical facilities lack redundant electrical feeders.,10,Lacking or requires upgrades to centralized asset / system,80,M9-G3,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5809,Some critical facilities lack redundant electrical feeders.,25,Lacking vulnerability / resiliency / adequacy assessment,75,M9-G3,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5814,Protective aircraft shelters (PAS) lack portable generator quick-connects for backup power,3,Lacking┬ágenerator quick-connect tie-in connection,95,M6-G1,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5814,Protective aircraft shelters (PAS) lack portable generator quick-connects for backup power,2,Lacking┬á access to┬áportable backup power,90,M6-G1,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5814,Protective aircraft shelters (PAS) lack portable generator quick-connects for backup power,1,Lacking backup power,85,M6-G1,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5814,Protective aircraft shelters (PAS) lack portable generator quick-connects for backup power,14,Lacking adequate non-generator asset /system capacity,80,M6-G1,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5814,Protective aircraft shelters (PAS) lack portable generator quick-connects for backup power,60,Insufficient on-site storage capacity for critical resources,75,M6-G1,Maintenance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5815,Proactive generator hard drop testing is not performed,4,Generator requires adequate sizing / testing,95,M7-G2,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Not a Gap
5815,Proactive generator hard drop testing is not performed,19,Lacking or no access to preventative maintenance / personnel / training / protocol,90,M7-G2,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Not a Gap
5815,Proactive generator hard drop testing is not performed,70,"Lacking comprehensive Operations, Maintenance & Testing framework",85,M7-G2,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Not a Gap
5815,Proactive generator hard drop testing is not performed,29,Lacking or no access to adequate policy / legal /code documentation or requirements,80,M7-G2,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Not a Gap
5815,Proactive generator hard drop testing is not performed,18,Lacking or no access to adequate energy management / protocol / personnel / training,75,M7-G2,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Not a Gap
