prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
7625,"Although there are multiple substations, the primary 60-kV line is routed radially through Substation A to other substations.",39.0,Lacking electrical transmission distribution/connection systems,95.0,TRV17,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,80.75,444
7625,"Although there are multiple substations, the primary 60-kV line is routed radially through Substation A to other substations.",39.0,Lacking electrical transmission distribution/connection systems,95.0,TRV17,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,80.75,445
7716,Upgrade base SCADA system (energy),32.0,Lacking or no access to remote controls / operations,95.0,VAN6,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Opportunity,32,Lacking or no access to remote controls / operations,95.0,52.0,Installation-wide SCADA System (Energy),90.0,8.0,Industrial Control Systems (ICS) Cybersecurity,150000.0,400000.0,"Implementation of secure SCADA system for energy management. Includes secure remote access, monitoring, and control with cybersecurity protections.",Vandenberg,52,Installation-wide SCADA System (Energy),Installation,125.73667389382724,167.64889848319075,0.7500000001875001,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,85.5,446
7723,Repair existing transmission lines,39.0,Lacking electrical transmission distribution/connection systems,95.0,VAN4,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Vandenberg,131,Installation Substation Interconnect (Back feeding),Installation,89.76795300809039,149.61325504340664,0.59999999988,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,95.0,447
7724,Remote substation controls/operations,32.0,Lacking or no access to remote controls / operations,95.0,VAN8,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,32,Lacking or no access to remote controls / operations,95.0,52.0,Installation-wide SCADA System (Energy),90.0,8.0,Industrial Control Systems (ICS) Cybersecurity,150000.0,400000.0,"Implementation of secure SCADA system for energy management. Includes secure remote access, monitoring, and control with cybersecurity protections.",Vandenberg,52,Installation-wide SCADA System (Energy),Installation,125.73667389382724,167.64889848319075,0.7500000001875001,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,85.5,448
7727,Preventative maintenance program has limited capacity,19.0,Lacking or no access to preventative maintenance / personnel / training / protocol,95.0,VAN1,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,19,Lacking or no access to preventative maintenance / personnel / training / protocol,90.0,86.0,"Operations, Maintenance, and Testing (OM&T) Protocol",95.0,11.0,Generator Reliability,75000.0,200000.0,"Comprehensive OM&T protocol development for generator systems. Includes documentation, training programs, and scheduled maintenance.",Vandenberg,86,"Operations, Maintenance, and Testing (OM&T) Protocol",Installation,174.4251272706557,261.63769081877103,0.6666666668888888,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,90.25,449
7739,Limited expertise in maintaining high voltage transmission,19.0,Lacking or no access to preventative maintenance / personnel / training / protocol,95.0,VAN2,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,19,Lacking or no access to preventative maintenance / personnel / training / protocol,90.0,86.0,"Operations, Maintenance, and Testing (OM&T) Protocol",95.0,11.0,Generator Reliability,75000.0,200000.0,"Comprehensive OM&T protocol development for generator systems. Includes documentation, training programs, and scheduled maintenance.",Vandenberg,86,"Operations, Maintenance, and Testing (OM&T) Protocol",Installation,174.4251272706557,261.63769081877103,0.6666666668888888,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,90.25,450
7740,Lacking base-wide UPS maintenance protocol,19.0,Lacking or no access to preventative maintenance / personnel / training / protocol,95.0,VAN7,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,19,Lacking or no access to preventative maintenance / personnel / training / protocol,90.0,86.0,"Operations, Maintenance, and Testing (OM&T) Protocol",95.0,11.0,Generator Reliability,75000.0,200000.0,"Comprehensive OM&T protocol development for generator systems. Includes documentation, training programs, and scheduled maintenance.",Vandenberg,86,"Operations, Maintenance, and Testing (OM&T) Protocol",Installation,174.4251272706557,261.63769081877103,0.6666666668888888,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,90.25,451
7759,Civil Engineer Squadron training to ensure redundancy in operational expertise,19.0,Lacking or no access to preventative maintenance / personnel / training / protocol,90.0,VAN3,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Not A Gap,19,Lacking or no access to preventative maintenance / personnel / training / protocol,90.0,86.0,"Operations, Maintenance, and Testing (OM&T) Protocol",95.0,11.0,Generator Reliability,75000.0,200000.0,"Comprehensive OM&T protocol development for generator systems. Includes documentation, training programs, and scheduled maintenance.",Vandenberg,86,"Operations, Maintenance, and Testing (OM&T) Protocol",Installation,174.4251272706557,261.63769081877103,0.6666666668888888,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,85.5,452
7770,Alternative off-base transmission connection (provider),39.0,Lacking electrical transmission distribution/connection systems,95.0,VAN5,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Vandenberg,131,Installation Substation Interconnect (Back feeding),Installation,89.76795300809039,149.61325504340664,0.59999999988,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,95.0,453
7930,"Substation alerts, controls and rerouting capabilities have room for improvement",40.0,Lacking electrical transmission distribution controls,95.0,WP3,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Opportunity,40,Lacking electrical transmission distribution controls,90.0,52.0,Installation-wide SCADA System (Energy),90.0,8.0,Industrial Control Systems (ICS) Cybersecurity,175000.0,450000.0,"Implementation of secure distribution control systems. Includes secure controllers, communications, and monitoring with advanced cybersecurity.",Wright Patterson,52,Installation-wide SCADA System (Energy),Installation,282.3493223649054,470.58220403562547,0.59999999988,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,85.5,454
7941,Small number of refueling trucks limits refueling ability,12.0,Lacks adequate resupply/refueling protocol/logistics,95.0,WP4,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Opportunity,12,Lacks adequate resupply/refueling protocol/logistics,95.0,19.0,Backup Generator Refueling Logistics,85.0,11.0,Generator Reliability,90000.0,225000.0,"Development of comprehensive refueling logistics. Includes contracts, delivery arrangements, and emergency protocols.",Wright Patterson,19,Backup Generator Refueling Logistics,Installation,383.43757035656176,639.0626173887489,0.59999999988,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,80.75,455
7993,Metering gaps limit ability to monitor and forecast electricity and natural gas consumption and demand across installation,15.0,Lacking or no access of adequate metering or submetering systems,95.0,WP7,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Opportunity,15,Lacking or no access of adequate metering or submetering systems,90.0,155.0,Submetering on Water Systems,95.0,21.0,Water System Management & Monitoring,12500.0,40000.0,"Primarily building-specific work (sealing, barriers, equipment elevation). Increased range reflects retrofit complexity and potential need for more substantial measures in aging buildings. Highly site",Wright Patterson,155,Submetering on Water Systems (Installation Level),Installation,129.84514687100898,173.1268624513969,0.7500000001875001,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,90.25,456
7996,Limited portable backup generators across installation,2.0,Lacking┬á access to┬áportable backup power,95.0,WP6,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Gap,2,Lacking access to portable backup power,75.0,19.0,Backup Generator Refueling Logistics,85.0,11.0,Generator Reliability,75000.0,200000.0,"Infrastructure for portable generator connections with enhanced reliability. Includes connection points, fuel logistics, and testing protocols.",Wright Patterson,19,Backup Generator Refueling Logistics,Installation,383.43757035656176,639.0626173887489,0.59999999988,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,80.75,457
8043,Lack of backup power on critical fuel pumps and fuel farm; will be partially addressed by new fuel pump house,12.0,Lacks adequate resupply/refueling protocol/logistics,90.0,WP5,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Gap,12,Lacks adequate resupply/refueling protocol/logistics,95.0,19.0,Backup Generator Refueling Logistics,85.0,11.0,Generator Reliability,90000.0,225000.0,"Development of comprehensive refueling logistics. Includes contracts, delivery arrangements, and emergency protocols.",Wright Patterson,19,Backup Generator Refueling Logistics,Installation,383.43757035656176,639.0626173887489,0.59999999988,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,76.5,458
143,The backup generator refueling logistics plan is in place but has not been exercised recently.,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,75.0,G1,_ALL INSTALLATION,Installation,Backup Power,AVIANO AB,ASHE,Not a Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Aviano AB,47,Energy Management and Control Systems (EMCS) (Building Level),Building,515.6600366887837,544.7226693741952,0.9466469190298247,USAFE,AVIANO AB,278254.2399664,12121937.0157117,1470866.0,189,63.75,459
454,No automated switching/SCADA. (Minor),47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,BUC7,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Opportunity,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,225000.0,550000.0,"Modernization of manual energy systems with comprehensive EMCS. Includes advanced controllers, sensors, software, and integration with microgrid.",Buckley,47,Energy Management and Control Systems (EMCS) (Building Level),Building,364.3594690510693,677.1347200860795,0.5380900701779858,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,460
